created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 29 14:10:20 +0000 2023;1740737016550379803;"@Arie_Kriting Mas Arie yg bijaksana terhormat dan maunya menang sendiri tau kan klo Gus Miftah di debat capres pertama ada di kursi mana? Terlihat jelas klo dia bagian timses berafiliasi dg pk probowo. Apa msh krg jelas gambarnya Gus Miftah ???  Apa bener GK tau ??? Atau pura" gak tau";0;0;0;0;in;1711446784667770881;1740673073047847096;Acrayad;https://twitter.com/Acrayad/status/1740737016550379803
Fri Dec 29 13:17:00 +0000 2023;1740723594827792533;"@aniesmania @VIVAcoid @kikysaputrii @kurawa Ini jga lho @PartaiSocmed  dr debat capres pertama udah sebar2 hoax, kiki udah saatnya jujur sih kalo dukung 02,gak usah pura-pura netral lagi";0;0;0;3;in;1440597078;1740543296974590322;lail_23;https://twitter.com/lail_23/status/1740723594827792533
Fri Dec 29 12:51:25 +0000 2023;1740717156457984125;"Gemoy otomatis menghilang setelah debat capres pertama karena sifat dan karakter Kang Singkong terlihat jelas sangat kontras dengan predikat gemoy.";0;0;0;0;in;1098445819;1740717156457984125;AkunPurba_;https://twitter.com/AkunPurba_/status/1740717156457984125
Fri Dec 29 12:21:36 +0000 2023;1740709650633519223;"[PREBUNKING] BERITA BOHONG TENTANG PENIADAAN DEBAT CAPRES DAN CAWAPRES PEMILU 2024   Kalian sudah menonton debat capres putaran pertama kemarin di televisi? Debat capres ini sekaligus mematahkan hoaks  tentang “Ditiadakannya Debat Capres  Menjelang Pemilu 2024” yang sempat viral… https://t.co/FTaBFksW1o";0;0;1;1;in;803432630121218048;1740709650633519223;TurnBackHoax;https://twitter.com/TurnBackHoax/status/1740709650633519223
Fri Dec 29 11:58:43 +0000 2023;1740703892541968767;"Gus Miftah ada di tempat duduk khusus pendukung Pak Prabowo dan Pak Gibran koq ketika debat capres pertama..";0;0;0;0;in;1734556203764912128;1740703892541968767;kopralbuce;https://twitter.com/kopralbuce/status/1740703892541968767
Fri Dec 29 08:03:31 +0000 2023;1740644701383110907;"Julukan 'Samsul' kini diubah menjadi singkatan kepanjangan dari 'Semakin Sulit Disusul'. Soalnya elektabilitas Prabowo-Gibran masih menduduki urutan pertama pasca debat capres dan cawapres yang digelar KPU.  https://t.co/2n59JSzK7k";0;0;0;0;in;1186946650595418116;1740644701383110907;voidotid;https://twitter.com/voidotid/status/1740644701383110907
Fri Dec 29 08:01:27 +0000 2023;1740644183852118075;"Menurut Hasyim, perilaku Gibran tidak boleh dilakukan ketika debat berlangsung. Setelah melakukan evaluasi debat pertama dengan tim pasangan setiap capres, KPU memutuskan untuk menegur Gibran.";0;1;2;0;in;18129942;1740644149546876971;tempodotco;https://twitter.com/tempodotco/status/1740644183852118075
Fri Dec 29 07:42:07 +0000 2023;1740639317943607760;"@MinmonPS7 Yakin itu maksudnya Cak Imin yg jadi capres, gw nangkepnya itu maksudnya dia Ingin yang pertama memulai debat cawapres";0;0;0;0;in;194526757;1740493966532104343;hidayat365;https://twitter.com/hidayat365/status/1740639317943607760
Fri Dec 29 07:28:37 +0000 2023;1740635920670544048;"Abis rewatch debat pertama capres &amp  cawapres 2024. Baru sadar posisi kursi moderator &amp  penontonnya beda yah.  Capres: moderator lebih rendah, lebih dekat dngn penonton, kursi penonton berjenjang.  Cawapres: moderator lebih tinggi, lebih jauh dngn penonton, kursi penonton rata. 🤔";0;0;0;0;in;879483841;1740635920670544048;ReggyDio;https://twitter.com/ReggyDio/status/1740635920670544048
Fri Dec 29 06:20:31 +0000 2023;1740618780517286211;"kemaren tu maksudnya abis debat capres pertama. gtw tb2 keluar tu bahasan lagi (upaya mencari alasan tdk memilih org yg paling terlihat agamais dari semua paslon)";0;0;0;0;in;1504943328940683266;1740617399655886873;sheiyme;https://twitter.com/sheiyme/status/1740618780517286211
Fri Dec 29 06:14:26 +0000 2023;1740617251257270738;"@zarryhendrik @_BangFu Ok. Kalau Anda cermati, dalam debat Capres pertama. Pak Anies dah jelasin ko untuk apa anggrn tersebut. Sayangnya orang yang sudah jadi pembenci, gak akan mengerti apa yang beliau katakan.  Tmbhn, skrng taman2 DKI bertambah sebagai ruang terbuka Hijau. Bs cek di Ig tamantaman.jkt https://t.co/t7yR2UiBTL";0;1;0;0;in;1485440263955021828;1740603369772011766;Daytebayoo;https://twitter.com/Daytebayoo/status/1740617251257270738
Fri Dec 29 06:00:03 +0000 2023;1740613632528908483;"Komika Kiky Saputri merupakan salah satu public figure yang aktif mengamati politik di negeri ini. Sejak debat Capres 2024 pertama kali, dia aktif menganalisa serta menyuarakan pendapatnya.  https://t.co/OmPVRbTxXF ___ #vivacoid #kikysaputri #prabowo #pilpres2024 https://t.co/09iDQXLApE";0;1;0;0;in;41730943;1740613632528908483;VIVAcoid;https://twitter.com/VIVAcoid/status/1740613632528908483
Fri Dec 29 05:40:07 +0000 2023;1740608614681964883;"@ObatPertama Debat capres-cawapres kemarin emang hidupnya sama paslon 01-02 sih. 03 udh kek wasit, penengah. Beneran main aman. Mungkin strategi juga andai putaran pertama mereka kalah, mereka bisa masuk koalisi 01/02. Kya udh nothing to lose aja. Meski ya, ttp harus waspada sama pd'p sih";0;1;0;1;in;1231974618501648384;1740597265159586266;yshmne___;https://twitter.com/yshmne___/status/1740608614681964883
Fri Dec 29 05:28:45 +0000 2023;1740605755278184477;"Hanya di Tiktok, calon presiden no. urut 2 dinyatakan tampil paling baik pada debat capres jilid pertama. Selebihnya calon presiden no. urut 1 mendominasi jawaban pertanyaan tersebut. https://t.co/fCHDtj6km0";0;1;0;0;in;83572217;1740604980896424441;cak_sugenk;https://twitter.com/cak_sugenk/status/1740605755278184477
Fri Dec 29 03:49:07 +0000 2023;1740580681254883537;"Oke Gasss Hasil Survei terbaru!  Elektabilitas Capres-Cawapres usai debat kedua. Survei menunjukkan Prabowo-Gibran berada di peringkat pertama dengan perolehan sebesar 46,7%  Mari kita kawal terus nomor 2 sampai pemilu nanti!! Setuju guys??  #PrabowoSubianto  #GibranRakabuming… https://t.co/M0JgdSYNn1";3;94;16;57;in;886878090768424960;1740580681254883537;yosephrosario_;https://twitter.com/yosephrosario_/status/1740580681254883537
Fri Dec 29 01:05:49 +0000 2023;1740539584508026947;"@goldydharmawan meringis pas denger jawaban para capres tsb di debat pertama, yg sub-soal Papua 😭😭😭 bisa-bisanya";0;1;0;0;in;42841155;1740535804232151446;iTatya;https://twitter.com/iTatya/status/1740539584508026947
Thu Dec 28 23:39:32 +0000 2023;1740517872680808817;"[A Thread]  PEMENANG DEBAT CAPRES-CAWAPRES PERTAMA   Versi Survei Indikator Politik  Desember 2023   ⬇️⬇️⬇️  #puspenpol #debatcapres #debatcawapres https://t.co/sOkxvfIMS7";0;1;0;13;in;1427271021518721024;1740517872680808817;puspenpol;https://twitter.com/puspenpol/status/1740517872680808817
Thu Dec 28 23:32:14 +0000 2023;1740516036552823038;"@persayphone Jawaban prabowo soal pelanggaran ham di debat capres pertama "bapak tanya ke kapolda, tahun ini berapa orang hilang di DKI , ada mayat baru diketemukan beberapa hari lalu, dan sebagainya.. come on mas ganjar ! ". seolah orang ilang , jadi mayat itu hal biasa. suram emang.";0;1;3;7;in;1005155800422072320;1740210077557264618;uvwxyzm_;https://twitter.com/uvwxyzm_/status/1740516036552823038
Thu Dec 28 23:04:02 +0000 2023;1740508936711942497;"@kegblgnunfaedh Rata2 orang yg bicara nerocos dan merasa bener sendiri tatapan matanya kosong dan seperti dalam pengaruh. Persis kayak adegan debat capres pertama. Ada yg matanya persis spt anak ini.";0;0;0;0;in;78462431;1740343740857028635;ekosdarno;https://twitter.com/ekosdarno/status/1740508936711942497
Thu Dec 28 17:10:25 +0000 2023;1740419948818968911;"Ketua Departemen Politik dan Perubahan Sosial CSIS, Arya Fernandes, mengatakan bahwa survei ini dilakukan sehari setelah debat capres pertama. Dia juga mengingatkan bahwa elektabilitas ini bisa berubah sesuai perkembangan politik. https://t.co/PAu2Zb4MD2";0;1;0;0;in;739107506245373953;1740415319171277265;JoelYabes;https://twitter.com/JoelYabes/status/1740419948818968911
Thu Dec 28 15:36:07 +0000 2023;1740396217430167747;"@bocahedewe43 @marisa_waha8 @BebyJohana sebenernya kalian ini sama2 ga dukung prabowo. tweet pertama itu merajuk ke statement pak bowo di debat capres, dan statementnya cenderung pesimis.  tapi mas/mba marissa gagal paham jadi dikira tweet pertama mojokin anies, padahal sebiknya. iya kan? wkwk";0;1;0;2;in;1003146045411418113;1740321423300915645;labjenius;https://twitter.com/labjenius/status/1740396217430167747
Thu Dec 28 14:55:37 +0000 2023;1740386024336007257;"Dalam debat Pertama Capres apa yang di katakan anies Ternyata Benar.";0;0;0;0;in;723331311557955584;1740386024336007257;wandyrenaldy9;https://twitter.com/wandyrenaldy9/status/1740386024336007257
Thu Dec 28 13:47:05 +0000 2023;1740368775369875864;"@Yudzyyy @UGM_FESS Mengapa dikaitkan?  Kan, beliau memang pelakunya?  Visi misi untuk menghukum? Saat debat capres pertama, kedua pasangan punya concern yg sama ttg penyelesaian pelanggaran HAM, kok.  Saya kira, jika tidak ingin isu HAM dipolitisasi, ya jangan biarkan pelanggar HAM ikut berpolitik.";0;1;0;2;in;1616944094;1740318407000723754;yourpraetor;https://twitter.com/yourpraetor/status/1740368775369875864
Thu Dec 28 13:19:24 +0000 2023;1740361808870068363;"@NenkMonica Ngapain harus ada podium? Bisa saja yg utk 02 ada LCD nya.. mending 1 mic saja, di pegang di tangan kayak debat capres pertama";0;0;0;0;in;1456553400103964673;1740352171919704357;heru_septino;https://twitter.com/heru_septino/status/1740361808870068363
Thu Dec 28 13:13:33 +0000 2023;1740360339236282771;"@AlissaWahid Aaah boong ini..Demokrasi kita kan baik-baik saya info capres waktu saya nonton debat pertama 😊";0;0;0;2;in;843084689296580611;1740359767489691899;Bang_Denz04;https://twitter.com/Bang_Denz04/status/1740360339236282771
Thu Dec 28 12:13:42 +0000 2023;1740345277838676159;"@efenerr Tapi harapan sebenarnya ada di Youtube, kalau ga salah Debat Capres pertama sampai 900K live viewers di satu channel aja, belum yg nonton di channel lainnya dan yg nonton di TV. Coba kita lihat nanti debat capres berikutnya.";0;0;0;0;in;61203621;1740298455409733906;bareda;https://twitter.com/bareda/status/1740345277838676159
Thu Dec 28 11:59:33 +0000 2023;1740341713649250342;"@detikcom Masyarakat bisa menilai sendiri hasil debat capres pertama, Calon presiden nomor urut 1 Anies Rasyid Baswedan sangat luarbiasa";0;0;0;0;in;2377794594;1739942948777685132;siscanandya;https://twitter.com/siscanandya/status/1740341713649250342
Thu Dec 28 11:24:08 +0000 2023;1740332800656748929;"@detikcom Masyarakat bisa menilai sendiri hasil debat capres pertama, Calon presiden nomor urut 1 Anies Rasyid Baswedan sangat luarbiasa 🥰😍";0;0;0;0;in;1714778610203230208;1739942948777685132;Nefariokus;https://twitter.com/Nefariokus/status/1740332800656748929
Thu Dec 28 09:16:18 +0000 2023;1740300631699837314;"Pada periode pemantauan 18-26 Desember, setelah pasca debat cawapres perdana, tingkat popularitas capres dan cawapres mengalami perubahan dari pekan lalu. Paslon 03 @ganjarpranowo dan @mohmahfudmd menempati urutan pertama. #MenujuRI1 https://t.co/rEmX8kDIcP";0;1;0;0;in;1131026310610817024;1740300631699837314;netrayID;https://twitter.com/netrayID/status/1740300631699837314
Thu Dec 28 06:03:27 +0000 2023;1740252100318416940;"@PutraErlangga95 Setting Awal kaya Debat Capres Pertama, boleh nyontek  tapi didalem Otak.";0;0;0;0;in;1610185517236387845;1740080305640550593;Arieicad;https://twitter.com/Arieicad/status/1740252100318416940
Thu Dec 28 04:11:52 +0000 2023;1740224019683852448;"@CNNIndonesia Parah memang ketua KPU,waktu debat pertama,capres ngga ada podium,giliran debat cawapres pake podium,kelihatan banget supaya bisa naro contekan di podium..sekarang bilang ngga sah,harusnya dicari dong,itukan pidana..kebanyakan jalan sama wanita emas jadi gini nih..🤣🤣";0;0;0;0;in;1651230122417029120;1739818627640258833;gngmulyana;https://twitter.com/gngmulyana/status/1740224019683852448
Thu Dec 28 03:44:42 +0000 2023;1740217181143789813;"@detikcom Masyarakat bisa menilai sendiri hasil debat capres pertama, Calon presiden nomor urut 1 Anies Rasyid Baswedan sangat luarbiasa";0;0;0;0;in;892072151511179264;1739942948777685132;savorls;https://twitter.com/savorls/status/1740217181143789813
Thu Dec 28 03:32:57 +0000 2023;1740214227024105530;"@detikcom Masyarakat bisa menilai sendiri hasil debat capres pertama, Calon presiden nomor urut 1 Anies Rasyid Baswedan sangat luarbiasa";0;0;0;0;in;1478667229205913603;1739942948777685132;rosita_rus;https://twitter.com/rosita_rus/status/1740214227024105530
Thu Dec 28 00:59:58 +0000 2023;1740175723980353556;"@ainunnajib @ganjarpranowo @mohmahfudmd Sempet dinaikin bang dulu pas debat capres pertama";0;0;0;0;in;2270352468;1740001604341055747;sadasadsaaad;https://twitter.com/sadasadsaaad/status/1740175723980353556
Wed Dec 27 22:49:03 +0000 2023;1740142779735621853;"@AlbertFer19 @renita_hartini @SvenKjellberg2 Mass diskusi publik ini model kampanye bukan program kerja utama saat besok Anies jadi presiden, please nonton lagi debat capres pertama kalau Anies dan Ganjar sepakat melakukan pelayanan publik lewat aplikasi. Yang blm pernah cuma si Prabowo";0;1;0;1;in;1555830908737191936;1739860570491560035;PenikmatHibura2;https://twitter.com/PenikmatHibura2/status/1740142779735621853
Wed Dec 27 16:45:20 +0000 2023;1740051246176997584;"@BLompoa_mks @BurhanMuhtadi Survei CSIS dilakukan antara setelah debat capres pertama dan sebelum debat cawapres pertama";0;0;0;0;in;69818675;1739921329552536005;JohnT7582;https://twitter.com/JohnT7582/status/1740051246176997584
Wed Dec 27 14:58:23 +0000 2023;1740024330279592324;"@ainunnajib @ganjarpranowo @mohmahfudmd Kemaren bukannya udah ya mas waktu penutupan debat capres pertama oleh Pak @ganjarpranowo   Tp mungkin butuh di amplifikasi lagi oleh mas @robymuhamad 😬";0;2;0;4;in;89937009;1740001604341055747;sofianhw;https://twitter.com/sofianhw/status/1740024330279592324
Wed Dec 27 14:16:34 +0000 2023;1740013807945302413;"@ainunnajib @ganjarpranowo @mohmahfudmd sempet kesebut pas debat capres pertama kemarin";0;0;0;0;in;1376196573026127873;1740001604341055747;slvjour;https://twitter.com/slvjour/status/1740013807945302413
Wed Dec 27 13:39:08 +0000 2023;1740004387521782017;"@ainunnajib @ganjarpranowo @mohmahfudmd Narasi "carpenter effect" sepertinya berhenti di 2019?   Pak Ganjar di Debat capres pertama sudah berkata profil beliau dan prof yang anak dari orang biasa...but somehow, it did not deliver.";0;1;0;0;in;1219590591815667714;1740001604341055747;RoboticsJg;https://twitter.com/RoboticsJg/status/1740004387521782017
Wed Dec 27 13:21:06 +0000 2023;1739999848831881449;"Ini negara hukum bukan negara kekuasaan bukan ? -Debat Capres pertama- https://t.co/Y8inBcuHSo";0;0;0;0;in;1603594126884474881;1739999848831881449;qentrunx;https://twitter.com/qentrunx/status/1739999848831881449
Wed Dec 27 12:42:50 +0000 2023;1739990219603300536;"@valen92677 @CS7500959974021 @adisatya @mochamadarip Sudahlah jgn pura pura rakyat semua itu lugu ... debat capres pertama saja terpampang nyata dr saling lempar pertanyaan kok. Rahasia umum soal itu..";0;1;0;0;in;965655734674341888;1739583786239832541;sintasuryantoro;https://twitter.com/sintasuryantoro/status/1739990219603300536
Wed Dec 27 11:48:18 +0000 2023;1739976494569664680;"@ommi_siregar Dibanding debat Capres pertama emang yg ini lebih buruk sih moderatornya";0;0;0;0;in;98840902;1739448148052025833;Why56;https://twitter.com/Why56/status/1739976494569664680
Wed Dec 27 11:22:59 +0000 2023;1739970126383096047;"Bener juga.. Hasil survey @CSISIndonesia periode pasca debat capres pertama menunjukkan pemilihnya itu ya cuma jumlah suara 2 partai pengusung utamanya doang (±19%).  ✌🏽🎅🏽🎄🎄 https://t.co/EqqcICq5pT";0;0;0;0;in;848859257369903105;1739970126383096047;WisnuRamadi;https://twitter.com/WisnuRamadi/status/1739970126383096047
Wed Dec 27 11:16:00 +0000 2023;1739968366847389746;"Di debat pertama lalu Anies jadi pemenang loh. Anies dinilai sebagai capres yang paling bagus cara menyampaikan pendapat/gagasannya. https://t.co/vIVPHHL9sZ";0;1;0;1;in;1158355819512991747;1739967476820296072;NarasiNewsroom;https://twitter.com/NarasiNewsroom/status/1739968366847389746
Wed Dec 27 11:06:21 +0000 2023;1739965940857733348;"Survei CSIS : Elektabilitas Prabowo-Gibran 43,7 Persen, Anies-Muhaimin 26,1 Persen, Ganjar-Mahfud 19,4 Persen  Survey dilakukan setelah debat pertama dilakukan. Capres cawapres ku dengan doa jutaan orang2 yg menyayangi, optimis menang.  Gimana dong nomor buncit lagi mak ...pengen… https://t.co/diL7il8BlH";0;11;14;39;in;1219890224936783874;1739965940857733348;NyaiiBubu;https://twitter.com/NyaiiBubu/status/1739965940857733348
Wed Dec 27 10:59:20 +0000 2023;1739964171889041818;"@Andiarief__ Ini survey ke2 CSIS selama pilpres 2024.yg pertama di bln sept 2022 memberi warning rezim mewaspadai Anies.klo terjadi head to head Anies vs PS atau Anies vs GP dimenangkan Anies. Hr ini CSIS merilis Anies menyodok ke urutan kedua meninggalkan jauh GP.survey stlh debat capres.";0;0;0;1;in;1026619169293225985;1739956592131600568;uchnara;https://twitter.com/uchnara/status/1739964171889041818
Wed Dec 27 09:59:07 +0000 2023;1739949020263612453;"@lin_conil Jakarta: Survei Indikator Politik mengungkap calon presiden (capres) nomor urut 1 Anies Baswedan jadi pemenang dalam debat pertama pilpres pada Selasa, 12 Desember 2023. Anies unggul 35,5 persen dari kompetitornya.";0;1;0;1;in;994529437206003712;1739945155606815181;rudymuhammadmm;https://twitter.com/rudymuhammadmm/status/1739949020263612453
Wed Dec 27 09:50:53 +0000 2023;1739946945417031944;"Tapi menurut kami, Pak Prabowo capres kami pada penampilan debat pertama, menunjukkan komitmen beliau dan visi misi dan juga kebijakan #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas  Prabowo Subianto";0;1;0;0;in;1623263261817987073;1739946862503977072;tantrisheryna;https://twitter.com/tantrisheryna/status/1739946945417031944
Wed Dec 27 09:47:36 +0000 2023;1739946120552587390;"@malesiiin Karena tidak mau datang ke komnas ham untuk pemanggilan nya sudah di nyata kan oleh pihak komnas ham baru baru ini setelah debat capres pertama, karena tidak mau datang??";0;0;0;0;in;1514901664284942340;1739912964738896255;HobbiesFish;https://twitter.com/HobbiesFish/status/1739946120552587390
